step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_357187_359543_stopped,GS_cluster_357187_359543_accumulated_waiting_time,GS_cluster_357187_359543_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
25200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25210.0,0,0.0,0.0,5.444658578583039,0,0.0,0.5207633143900825,0,0.0
25215.0,0,0.0,0.0,11.622817634388149,0,0.0,0.3411858284837806,0,0.0
25220.0,0,0.0,0.0,9.871969764704241,0,0.0,0.1043467323023535,0,0.0
25225.0,1,0.0,0.0,10.543803806932136,1,0.0,0.5362578704927901,1,0.0
25230.0,1,2.0,0.3333333333333333,6.996399485925259,1,2.0,0.515210309726774,1,2.0
25235.0,0,0.0,0.0,7.377081705604758,0,3.0,0.5619550926090114,0,3.0
25240.0,1,3.0,0.375,10.329701557085212,1,3.0,0.7473381750130559,1,3.0
25245.0,0,0.0,0.0,10.710693112233018,0,0.0,0.7200016222016773,0,0.0
25250.0,0,0.0,0.0,9.80759405874372,0,0.0,0.7015648427097418,0,0.0
25255.0,0,0.0,0.0,8.934332073094893,0,0.0,0.4759212973639608,0,0.0
25260.0,1,2.0,0.16666666666666666,8.974358944323361,1,2.0,0.37444199567660275,1,2.0
25265.0,0,0.0,0.0,5.803420281261383,0,2.0,0.349898590595213,0,2.0
25270.0,1,3.0,0.23076923076923078,8.321823910888353,1,3.0,0.2735801395247663,1,3.0
25275.0,0,0.0,0.0,9.206689643471119,0,0.0,0.3599423189654244,0,0.0
25280.0,4,10.0,0.7692307692307693,5.6509482575537255,4,10.0,0.3111981185936326,4,10.0
25285.0,3,2.0,0.11764705882352941,6.3149855238555945,2,10.0,0.4528012431468866,2,10.0
25290.0,1,0.0,0.0,10.699934998885867,1,1.0,0.6694755046394746,1,1.0
25295.0,2,2.0,0.10526315789473684,10.349368488386043,2,3.0,0.565841090459605,2,3.0
25300.0,4,14.0,0.7368421052631579,8.119615439858851,4,15.0,0.5304344271914431,4,15.0
25305.0,3,2.0,0.08695652173913043,7.617270942660001,3,7.0,0.5198360760015821,3,7.0
25310.0,4,12.0,0.4444444444444444,9.185699074712895,4,13.0,0.5237033155315528,4,13.0
25315.0,1,0.0,0.0,8.890336365450073,1,6.0,0.5242179092772293,1,6.0
25320.0,3,7.0,0.30434782608695654,10.271334689132482,3,8.0,0.5639170605723937,3,8.0
25325.0,1,0.0,0.0,9.397626495461552,0,3.0,0.5234116756692058,0,3.0
