step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_357187_359543_stopped,GS_cluster_357187_359543_accumulated_waiting_time,GS_cluster_357187_359543_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
25200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25210.0,0,0.0,0.0,5.444658578583039,0,0.0,0.5207633143900825,0,0.0
25215.0,0,0.0,0.0,6.734498233752973,0,0.0,0.19723350702863146,0,0.0
25220.0,0,0.0,0.0,5.873423282381439,0,0.0,0.1858728002779765,0,0.0
25225.0,1,0.0,0.0,10.499204805912916,1,0.0,0.5383946273871325,1,0.0
25230.0,0,0.0,0.0,10.950004393625894,0,0.0,0.8544394178339051,0,0.0
25235.0,0,0.0,0.0,10.373627303292437,0,0.0,0.6302183304340818,0,0.0
25240.0,1,3.0,0.5,9.22337428855968,1,3.0,0.7473381750130559,1,3.0
25245.0,1,8.0,1.0,8.5775329333284,1,8.0,0.6120751934865306,1,8.0
25250.0,0,0.0,0.0,9.153599895198898,0,0.0,0.6432400542189217,0,0.0
25255.0,0,0.0,0.0,8.321155629188857,0,0.0,0.3783499429181597,0,0.0
25260.0,0,0.0,0.0,7.669747818469574,0,2.0,0.4157386598812246,0,2.0
25265.0,3,4.0,0.3333333333333333,8.055421042350858,3,4.0,0.30645197105456945,3,4.0
25270.0,1,2.0,0.2,4.931631201670984,1,4.0,0.23546197251321638,1,4.0
25275.0,1,7.0,0.5384615384615384,9.781544361922316,1,7.0,0.3994705780827545,1,7.0
25280.0,0,0.0,0.0,9.01923574416679,0,0.0,0.4198674210381166,0,0.0
25285.0,4,8.0,0.5333333333333333,6.542437359056191,3,8.0,0.43961264210637907,3,8.0
25290.0,2,0.0,0.0,7.756947467473153,2,2.0,0.5304506480397945,2,2.0
25295.0,2,0.0,0.0,10.366703656335682,2,0.0,0.6300290937876908,2,0.0
25300.0,1,1.0,0.05,11.090893366607483,1,1.0,0.630865629959397,1,1.0
25305.0,4,9.0,0.45,8.543493535774532,4,9.0,0.5726799449674758,4,9.0
25310.0,1,0.0,0.0,8.467738310429597,1,5.0,0.5195314409433083,1,5.0
25315.0,4,7.0,0.28,9.014633462766112,4,7.0,0.4971717769934556,4,7.0
25320.0,1,0.0,0.0,8.779494711998794,1,4.0,0.5001585751790345,1,4.0
25325.0,4,8.0,0.34782608695652173,9.048789643726002,3,8.0,0.5076267981522619,3,8.0
25330.0,2,2.0,0.09090909090909091,8.77902279797206,2,6.0,0.4496391227406716,2,6.0
