step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_357187_359543_stopped,GS_cluster_357187_359543_accumulated_waiting_time,GS_cluster_357187_359543_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
25200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25210.0,0,0.0,0.0,5.187127028056421,0,0.0,0.5398764212174333,0,0.0
25215.0,0,0.0,0.0,6.6010296246860145,0,0.0,0.2481979475416835,0,0.0
25220.0,0,0.0,0.0,5.509583988581842,0,0.0,0.21450588378731625,0,0.0
25225.0,0,0.0,0.0,9.560111993127114,0,0.0,0.5020432036336324,0,0.0
25230.0,1,2.0,0.3333333333333333,7.2424594918895915,1,2.0,0.5425442396994844,1,2.0
25235.0,2,12.0,1.7142857142857142,7.454271499740959,2,12.0,0.48555834708468654,2,12.0
25240.0,0,0.0,0.0,10.661841586195342,0,8.0,0.7830701378812964,0,8.0
25245.0,0,0.0,0.0,11.519053355542738,0,0.0,0.7172184107698405,0,0.0
25250.0,0,0.0,0.0,9.786050940986915,0,0.0,0.6684859301551362,0,0.0
25255.0,3,8.0,0.7272727272727273,8.102242080826047,2,6.0,0.40169153397674795,2,6.0
25260.0,4,20.0,1.8181818181818181,7.1630078347944846,4,20.0,0.3207375197539822,4,20.0
25265.0,4,35.0,3.1818181818181817,6.552368389897907,4,35.0,0.1849154745435776,4,35.0
25270.0,5,54.0,4.909090909090909,6.4186381331141185,5,54.0,0.18265605947010347,5,54.0
25275.0,4,74.0,6.166666666666667,8.008650828893343,4,74.0,0.26876899134517207,4,74.0
25280.0,2,2.0,0.15384615384615385,6.161625122909347,2,37.0,0.3907862569459237,2,37.0
25285.0,4,7.0,0.3888888888888889,7.317829014639411,3,8.0,0.397772685935629,3,8.0
25290.0,6,25.0,1.4705882352941178,6.744033064158607,6,26.0,0.43823018138212655,6,26.0
25295.0,3,1.0,0.047619047619047616,7.338689932237935,3,20.0,0.46560208029564376,3,20.0
25300.0,0,0.0,0.0,10.361363117394157,0,2.0,0.621880078883493,0,2.0
25305.0,3,6.0,0.2608695652173913,10.98076376482647,3,7.0,0.6181616928735779,3,7.0
25310.0,5,21.0,0.9545454545454546,7.415269526036539,5,22.0,0.42331848698175234,5,22.0
25315.0,7,52.0,2.260869565217391,7.88599330311154,7,53.0,0.4310054800177025,7,53.0
25320.0,8,89.0,3.869565217391304,7.73994531605466,8,90.0,0.42326754674943495,8,90.0
