step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_357187_359543_stopped,GS_cluster_357187_359543_accumulated_waiting_time,GS_cluster_357187_359543_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
25200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25210.0,0,0.0,0.0,6.1772345208795745,0,0.0,0.5470058370484405,0,0.0
25215.0,0,0.0,0.0,8.756500892408125,0,0.0,0.3896437055823872,0,0.0
25220.0,0,0.0,0.0,8.754259850044072,0,0.0,0.1697274015006197,0,0.0
25225.0,1,0.0,0.0,9.608886627378341,1,0.0,0.5218005915550961,1,0.0
25230.0,0,0.0,0.0,11.697456987601157,0,0.0,0.8914777080090451,0,0.0
25235.0,0,0.0,0.0,11.30012511543056,0,0.0,0.7532527849277841,0,0.0
25240.0,0,0.0,0.0,12.14128470558378,0,0.0,0.8962478371257201,0,0.0
25245.0,0,0.0,0.0,11.350506581932121,0,0.0,0.7364151519142997,0,0.0
25250.0,1,2.0,0.2222222222222222,9.90681052156193,1,2.0,0.573361049122506,1,2.0
25255.0,1,0.0,0.0,8.84830941209326,1,0.0,0.46657893099918774,1,0.0
25260.0,3,5.0,0.4166666666666667,9.736115666476763,2,3.0,0.4868114730487955,2,3.0
25265.0,2,15.0,1.5,9.028648703981842,1,8.0,0.37666400398075367,1,8.0
25270.0,1,1.0,0.1,7.272243324993002,1,3.0,0.32948601734333993,1,3.0
25275.0,2,7.0,0.6363636363636364,6.676061422208014,2,7.0,0.2924002903663399,2,7.0
25280.0,0,0.0,0.0,6.58129613323489,0,2.0,0.41074315495153363,0,2.0
25285.0,1,0.0,0.0,10.464358575581404,0,1.0,0.6313160686398177,0,1.0
25290.0,1,0.0,0.0,10.953285566756344,1,1.0,0.6057412588843074,1,1.0
25295.0,4,6.0,0.3333333333333333,6.559307066849906,4,7.0,0.4426229954719548,4,7.0
25300.0,2,1.0,0.047619047619047616,7.685352878085589,2,4.0,0.5452773370752347,2,4.0
25305.0,2,6.0,0.25,9.917706302798234,2,7.0,0.5836259488935593,2,7.0
25310.0,1,0.0,0.0,8.576212264188472,1,2.0,0.5764171875331074,1,2.0
25315.0,2,5.0,0.20833333333333334,9.480087915663848,2,6.0,0.5779388569333678,2,6.0
25320.0,1,1.0,0.045454545454545456,8.373923434140176,1,5.0,0.50384715965844,1,5.0
25325.0,5,16.0,0.6956521739130435,8.571880305349392,4,17.0,0.46761298464478024,4,17.0
