step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_357187_359543_stopped,GS_cluster_357187_359543_accumulated_waiting_time,GS_cluster_357187_359543_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
25200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25210.0,0,0.0,0.0,5.187127028056421,0,0.0,0.5398764212174333,0,0.0
25215.0,0,0.0,0.0,7.76456798125317,0,0.0,0.3828105012430094,0,0.0
25220.0,0,0.0,0.0,7.9618489289805705,0,0.0,0.14131677794912362,0,0.0
25225.0,0,0.0,0.0,9.278714581958779,0,0.0,0.4710868760011916,0,0.0
25230.0,1,2.0,0.3333333333333333,7.800109864497041,1,2.0,0.5869710986693498,1,2.0
25235.0,0,0.0,0.0,8.088823302473333,0,2.0,0.5897880978117217,0,2.0
25240.0,1,3.0,0.375,10.460139898283288,1,3.0,0.7298952564016405,1,3.0
25245.0,0,0.0,0.0,9.732270216515069,0,0.0,0.7086778505376846,0,0.0
25250.0,0,0.0,0.0,9.780888886485172,0,0.0,0.6684859301551362,0,0.0
25255.0,0,0.0,0.0,8.494769077351195,0,0.0,0.4796210544693612,0,0.0
25260.0,2,3.0,0.25,8.693722542572592,2,3.0,0.3173373031500509,2,3.0
25265.0,1,0.0,0.0,5.2797251056318055,1,3.0,0.26120465682660415,1,3.0
25270.0,1,3.0,0.25,10.109495491209605,1,3.0,0.29605833151061517,1,3.0
25275.0,1,8.0,0.8,10.639304551078595,1,8.0,0.4471668334598992,1,8.0
25280.0,1,13.0,1.1818181818181819,9.364401198411466,1,13.0,0.40311461276149596,1,13.0
25285.0,3,0.0,0.0,7.490745936278057,2,0.0,0.4940790671757347,2,0.0
25290.0,3,5.0,0.3125,8.145436273639543,3,5.0,0.5099819328252685,3,5.0
25295.0,2,0.0,0.0,8.375043557849212,2,1.0,0.5429930427895424,2,1.0
25300.0,1,0.0,0.0,11.204410812678923,1,0.0,0.6732915336577563,1,0.0
25305.0,4,5.0,0.22727272727272727,10.468925986233705,4,6.0,0.5867394986840039,4,6.0
25310.0,5,20.0,0.9523809523809523,7.186098170339694,5,21.0,0.42823599092226067,5,21.0
25315.0,7,51.0,2.217391304347826,8.068316391453124,7,51.0,0.44241659792857446,7,51.0
25320.0,0,0.0,0.0,7.755265684155003,0,33.0,0.4982502344119913,0,33.0
25325.0,3,7.0,0.28,8.188023101236066,2,7.0,0.49180287535750206,2,7.0
