step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_357187_359543_stopped,GS_cluster_357187_359543_accumulated_waiting_time,GS_cluster_357187_359543_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
25200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25210.0,0,0.0,0.0,5.187127028056421,0,0.0,0.5398764212174333,0,0.0
25215.0,0,0.0,0.0,7.76456798125317,0,0.0,0.3828105012430094,0,0.0
25220.0,0,0.0,0.0,7.9618489289805705,0,0.0,0.14131677794912362,0,0.0
25225.0,0,0.0,0.0,8.253356009901996,0,0.0,0.4710868760011916,0,0.0
25230.0,1,2.0,0.3333333333333333,7.800109864497041,1,2.0,0.5869710986693498,1,2.0
25235.0,2,11.0,1.5714285714285714,7.454271499740959,2,11.0,0.48555834708468654,2,11.0
25240.0,2,21.0,2.625,8.27635594929463,2,21.0,0.608241387565617,2,21.0
25245.0,0,0.0,0.0,9.190378949489016,0,12.0,0.652036887759986,0,12.0
25250.0,2,3.0,0.2727272727272727,9.1549177530369,1,2.0,0.5797610430346565,1,2.0
25255.0,0,0.0,0.0,8.694115180451059,0,0.0,0.5387247776993955,0,0.0
25260.0,2,4.0,0.3333333333333333,10.655587245690318,2,4.0,0.42859726661598496,2,4.0
25265.0,1,0.0,0.0,8.593429385641302,1,0.0,0.3677901097738972,1,0.0
25270.0,2,3.0,0.3,6.266299005684699,2,3.0,0.22090944121118833,2,3.0
25275.0,1,0.0,0.0,6.025632874751128,1,3.0,0.3478995463124392,1,3.0
25280.0,1,0.0,0.0,10.58675474463009,1,0.0,0.5136069422026586,1,0.0
25285.0,3,1.0,0.06666666666666667,8.888226893387172,2,2.0,0.47995137801770177,2,2.0
25290.0,3,7.0,0.4666666666666667,7.659322623676383,3,9.0,0.49607700434002533,3,9.0
25295.0,3,0.0,0.0,7.575632969118518,3,7.0,0.4888314068535723,3,7.0
25300.0,2,1.0,0.043478260869565216,10.737145911462529,2,3.0,0.6644652252259495,2,3.0
25305.0,3,6.0,0.2608695652173913,10.802171206513766,3,8.0,0.5760366402723575,3,8.0
25310.0,2,1.0,0.045454545454545456,7.396241316811938,2,4.0,0.5164112299098033,2,4.0
25315.0,2,8.0,0.3333333333333333,9.21253509864752,2,9.0,0.5605972106704412,2,9.0
25320.0,4,25.0,1.1363636363636365,9.153246410920955,4,26.0,0.5261425328932996,4,26.0
25325.0,1,0.0,0.0,6.665828567670905,0,19.0,0.40273362223104264,0,19.0
