step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_357187_359543_stopped,GS_cluster_357187_359543_accumulated_waiting_time,GS_cluster_357187_359543_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
25200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25210.0,0,0.0,0.0,5.187127028056421,0,0.0,0.5398764212174333,0,0.0
25215.0,0,0.0,0.0,7.76456798125317,0,0.0,0.3828105012430094,0,0.0
25220.0,0,0.0,0.0,7.9618489289805705,0,0.0,0.14131677794912362,0,0.0
25225.0,0,0.0,0.0,9.278714581958779,0,0.0,0.4710868760011916,0,0.0
25230.0,1,2.0,0.3333333333333333,7.800109864497041,1,2.0,0.5869710986693498,1,2.0
25235.0,0,0.0,0.0,8.088823302473333,0,2.0,0.5897880978117217,0,2.0
25240.0,1,3.0,0.375,10.460139898283288,1,3.0,0.7298952564016405,1,3.0
25245.0,0,0.0,0.0,9.732270216515069,0,0.0,0.7086778505376846,0,0.0
25250.0,0,0.0,0.0,9.780888886485172,0,0.0,0.6684859301551362,0,0.0
25255.0,0,0.0,0.0,8.494769077351195,0,0.0,0.4796210544693612,0,0.0
25260.0,2,3.0,0.25,8.693722542572592,2,3.0,0.3173373031500509,2,3.0
25265.0,1,0.0,0.0,5.2797251056318055,1,3.0,0.26120465682660415,1,3.0
25270.0,1,3.0,0.25,10.109495491209605,1,3.0,0.29605833151061517,1,3.0
25275.0,1,8.0,0.8,10.639304551078595,1,8.0,0.4471668334598992,1,8.0
25280.0,1,13.0,1.1818181818181819,9.364401198411466,1,13.0,0.40311461276149596,1,13.0
25285.0,3,0.0,0.0,7.490745936278057,2,0.0,0.4940790671757347,2,0.0
25290.0,3,5.0,0.3125,8.145436273639543,3,5.0,0.5099819328252685,3,5.0
25295.0,6,20.0,1.0526315789473684,6.774157444653978,6,20.0,0.44695666639468423,6,20.0
25300.0,7,46.0,2.090909090909091,6.96098468677742,7,46.0,0.4596834722799502,7,46.0
25305.0,3,4.0,0.16,6.8155858887715715,3,37.0,0.47487780513891303,3,37.0
25310.0,4,10.0,0.3333333333333333,7.867120168116075,4,10.0,0.41582984770716414,4,10.0
25315.0,7,35.0,1.206896551724138,9.641925024393775,7,35.0,0.4541431137964362,7,35.0
25320.0,2,1.0,0.041666666666666664,8.158528879193739,2,21.0,0.5144700367735973,2,21.0
25325.0,5,9.0,0.36,9.370373018633515,4,9.0,0.5057755736379974,4,9.0
